"7307"," ","NOS",2.00,0,360.00,0.0000000000,32.4000000000,32.4000000000
"8481"," ","NOS",725.00,0,1317753.98,77507.6130000000,79844.0517000000,79844.0517000000
"8486"," ","NOS",6.00,0,11554.62,0.0000000000,1039.9158000000,1039.9158000000
