""," ","NOS",0.00,0,11870.00,846.00000000,645.30000000,645.30000000
"6812"," ","NOS",54.00,0,6112.00,1100.16000000,0.00000000,0.00000000
"7307"," ","NOS",213.00,0,58156.00,10414.08000000,27.00000000,27.00000000
"7318"," ","NOS",922.00,0,23810.00,4285.80000000,0.00000000,0.00000000
"8481"," ","NOS",1655.00,0,1676191.95,85029.01740000,108342.76680000,108342.76680000
"9026"," ","NOS",3.00,0,1200.00,0.00000000,108.00000000,108.00000000
