"3917"," ","NOS",14.00,0,18154.20000000,0.0000000000,1633.8780000000,1633.8780000000
"7307"," ","NOS",290.00,0,9290.00000000,0.0000000000,836.1000000000,836.1000000000
"84"," ","NOS",24.00,0,9216.00000000,0.0000000000,829.4400000000,829.4400000000
"8481"," ","NOS",1154.00,0,870706.13260000,5796.6840000000,75465.2099340000,75465.2099340000
