"7307"," ","NOS",5.00,0,975.00,0.0000000000,87.7500000000,87.7500000000
"7318"," ","NOS",12.00,0,260.00,0.0000000000,23.4000000000,23.4000000000
"8481"," ","NOS",2153.00,0,1706088.27,2237.9382000000,152428.9752000000,152428.9752000000
