"7307"," ","NOS",133.00,0,9058.50,0.0000000000,815.2650000000,815.2650000000
"8481"," ","NOS",1835.00,0,1120916.57,10481.6340000000,95641.6743000000,95641.6743000000
"9028"," ","NOS",8.00,0,54718.00,9849.2400000000,0.0000000000,0.0000000000
