""," ","NOS",0.00,0,8001.00,216.18000000,433.00000000,433.00000000
"7307"," ","NOS",388.00,0,23170.60,0.00000000,2085.35400000,2085.35400000
"8481"," ","NOS",1044.00,0,1352649.15,22036.91760000,96163.41620000,96163.41620000
"84818090"," ","NOS",5.00,0,11000.00,0.00000000,990.00000000,990.00000000
"9026"," ","NOS",12.00,0,19524.00,0.00000000,1757.16000000,1757.16000000
