"3917"," ","NOS",3.00,0,1423.20,0.0000000000,128.0880000000,128.0880000000
"4016"," ","NOS",6.00,0,6600.00,0.0000000000,924.0000000000,924.0000000000
"7307"," ","NOS",113.00,0,13032.00,1347.8400000000,498.9600000000,498.9600000000
"8481"," ","NOS",687.00,0,1135802.98,43395.3990000000,80524.5687000000,80524.5687000000
"84818030"," ","NOS",4.00,0,17549.84,0.0000000000,1579.4856000000,1579.4856000000
"9026"," ","NOS",2.00,0,18480.00,0.0000000000,1663.2000000000,1663.2000000000
